yearmonth	eeacellcode	basisofrecord	datasetkey	countrycode	occurrences	isCitizenScience	year	month
2001-09	10kmE380N313	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2001	09
2001-09	10kmE381N313	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2001	09
2001-09	10kmE381N314	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2001	09
2001-09	10kmE384N315	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	3	1	2001	09
2001-09	10kmE399N333	HUMAN_OBSERVATION	740df67d-5663-41a2-9d12-33ec33876c47	NL	1	0	2001	09
2001-09	10kmE401N334	HUMAN_OBSERVATION	740df67d-5663-41a2-9d12-33ec33876c47	NL	1	0	2001	09
2001-09	10kmE402N221	HUMAN_OBSERVATION	0d8cc344-d880-42ec-a200-40b4ad71affd	FR	2	0	2001	09
2001-09	10kmE403N222	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	2	0	2001	09
2001-09	10kmE404N338	HUMAN_OBSERVATION	740df67d-5663-41a2-9d12-33ec33876c47	NL	1	0	2001	09
2001-09	10kmE422N357	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	09
2001-09	10kmE433N355	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	09
2001-09	10kmE435N404	PRESERVED_SPECIMEN	e45c7d91-81c6-4455-86e3-2965a5739b1f	NO	1	0	2001	09
2001-09	10kmE438N397	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	09
2001-09	10kmE444N349	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	09
2001-09	10kmE449N364	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	09
2001-09	10kmE449N370	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	09
2001-09	10kmE455N359	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	09
2001-09	10kmE457N359	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	09
2001-09	10kmE514N420	HUMAN_OBSERVATION	f2e389da-39c3-4f21-8d72-b7d574d924a9	FI	1	0	2001	09
2001-08	10kmE265N193	PRESERVED_SPECIMEN	837acfc2-f762-11e1-a439-00145eb45e9a	PT	1	0	2001	08
2001-08	10kmE285N170	PRESERVED_SPECIMEN	837acfc2-f762-11e1-a439-00145eb45e9a	ES	3	0	2001	08
2001-08	10kmE322N312	HUMAN_OBSERVATION	36555a0c-8361-42c4-9f78-805816266f2e	GB	1	0	2001	08
2001-08	10kmE325N293	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	08
2001-08	10kmE325N294	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	2	0	2001	08
2001-08	10kmE331N380	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	08
2001-08	10kmE331N380	HUMAN_OBSERVATION	8ef95309-811f-4c3b-a329-a85368e774c9	GB	1	0	2001	08
2001-08	10kmE331N399	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	3	0	2001	08
2001-08	10kmE331N400	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	08
2001-08	10kmE331N401	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	08
2001-08	10kmE354N377	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	08
2001-08	10kmE354N378	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	08
2001-08	10kmE369N335	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2001	08
2001-08	10kmE369N335	HUMAN_OBSERVATION	36555a0c-8361-42c4-9f78-805816266f2e	GB	1	0	2001	08
2001-08	10kmE373N308	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	08
2001-08	10kmE373N312	HUMAN_OBSERVATION	148a0e3f-1378-4aa5-8423-0ecdac6a5af8	FR	1	0	2001	08
2001-08	10kmE376N313	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	3	0	2001	08
2001-08	10kmE377N313	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	08
2001-08	10kmE381N314	HUMAN_OBSERVATION	bfc6fe18-77c7-4ede-a555-9207d60d1d86	BE	1	1	2001	08
2001-08	10kmE384N315	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	6	1	2001	08
2001-08	10kmE384N316	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2001	08
2001-08	10kmE385N315	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2001	08
2001-08	10kmE409N338	HUMAN_OBSERVATION	740df67d-5663-41a2-9d12-33ec33876c47	NL	2	0	2001	08
2001-08	10kmE433N354	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	08
2001-08	10kmE434N228	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	IT	1	1	2001	08
2001-08	10kmE434N354	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	08
2001-08	10kmE435N404	HUMAN_OBSERVATION	b124e1e0-4755-430f-9eab-894f25a9b59c	NO	1	1	2001	08
2001-08	10kmE437N358	HUMAN_OBSERVATION	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	2	0	2001	08
2001-08	10kmE437N367	OBSERVATION	84c7f198-f762-11e1-a439-00145eb45e9a	DK	1	0	2001	08
2001-08	10kmE439N393	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE440N356	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	08
2001-08	10kmE440N388	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE441N387	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE442N383	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE446N357	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	08
2001-08	10kmE448N366	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	2	1	2001	08
2001-08	10kmE450N359	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE455N359	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE461N367	PRESERVED_SPECIMEN	aab0cf80-0c64-11dd-84d1-b8a03c50a862	SE	1	0	2001	08
2001-08	10kmE461N367	PRESERVED_SPECIMEN	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE471N373	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE472N379	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE472N379	PRESERVED_SPECIMEN	41b59050-0a12-11dd-953d-b8a03c50a862	SE	1	0	2001	08
2001-08	10kmE482N379	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	08
2001-08	10kmE505N415	HUMAN_OBSERVATION	f2e389da-39c3-4f21-8d72-b7d574d924a9	FI	1	0	2001	08
2001-07	10kmE276N240	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	ES	1	1	2001	07
2001-07	10kmE282N243	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	ES	1	1	2001	07
2001-07	10kmE325N387	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	07
2001-07	10kmE326N294	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	07
2001-07	10kmE326N388	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	07
2001-07	10kmE327N388	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	07
2001-07	10kmE327N390	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	07
2001-07	10kmE329N283	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	07
2001-07	10kmE332N401	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	2	0	2001	07
2001-07	10kmE332N402	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	2	0	2001	07
2001-07	10kmE333N401	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	07
2001-07	10kmE342N267	HUMAN_OBSERVATION	2700f1e5-0f50-4f53-8810-67bb54852aae	FR	1	0	2001	07
2001-07	10kmE343N246	HUMAN_OBSERVATION	0fc7d06d-895c-47b7-a294-8ecc33c31740	FR	1	0	2001	07
2001-07	10kmE343N247	HUMAN_OBSERVATION	0fc7d06d-895c-47b7-a294-8ecc33c31740	FR	1	0	2001	07
2001-07	10kmE345N264	HUMAN_OBSERVATION	2700f1e5-0f50-4f53-8810-67bb54852aae	FR	1	0	2001	07
2001-07	10kmE349N394	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	2	0	2001	07
2001-07	10kmE349N395	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	07
2001-07	10kmE352N374	HUMAN_OBSERVATION	53f13c8f-413e-4537-bda6-98666cd7975f	GB	1	0	2001	07
2001-07	10kmE361N297	HUMAN_OBSERVATION	659962a0-946a-4dcd-8e50-a9da60cc97bf	FR	2	0	2001	07
2001-07	10kmE374N311	HUMAN_OBSERVATION	148a0e3f-1378-4aa5-8423-0ecdac6a5af8	FR	1	0	2001	07
2001-07	10kmE376N310	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	07
2001-07	10kmE384N315	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	2	1	2001	07
2001-07	10kmE388N316	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2001	07
2001-07	10kmE388N318	HUMAN_OBSERVATION	740df67d-5663-41a2-9d12-33ec33876c47	NL	1	0	2001	07
2001-07	10kmE390N320	HUMAN_OBSERVATION	740df67d-5663-41a2-9d12-33ec33876c47	NL	2	0	2001	07
2001-07	10kmE412N439	PRESERVED_SPECIMEN	e45c7d91-81c6-4455-86e3-2965a5739b1f	NO	2	0	2001	07
2001-07	10kmE414N441	HUMAN_OBSERVATION	09c38deb-8674-446e-8be8-3347f6c094ef	NO	2	0	2001	07
2001-07	10kmE420N361	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE421N360	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	2	0	2001	07
2001-07	10kmE422N355	HUMAN_OBSERVATION	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE425N374	HUMAN_OBSERVATION	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE430N360	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE431N453	PRESERVED_SPECIMEN	d29d79fd-2dc4-4ef5-89b8-cdf66994de0d	NO	1	0	2001	07
2001-07	10kmE432N360	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE433N361	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE433N456	HUMAN_OBSERVATION	b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2	1	2001	07
2001-07	10kmE433N457	PRESERVED_SPECIMEN	d29d79fd-2dc4-4ef5-89b8-cdf66994de0d	NO	1	0	2001	07
2001-07	10kmE435N360	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE435N458	PRESERVED_SPECIMEN	d29d79fd-2dc4-4ef5-89b8-cdf66994de0d	NO	1	0	2001	07
2001-07	10kmE437N356	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	2	0	2001	07
2001-07	10kmE438N397	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE439N393	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE440N389	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	2	1	2001	07
2001-07	10kmE440N390	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE440N391	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE441N364	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE442N355	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE442N385	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE442N387	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE443N365	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE444N365	HUMAN_OBSERVATION	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE445N352	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE445N353	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE446N353	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	07
2001-07	10kmE449N358	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE449N364	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE451N359	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE458N363	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE486N390	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	07
2001-07	10kmE506N414	HUMAN_OBSERVATION	b84a3711-b4ca-4e4f-adac-80dfaea98d1c	FI	1	1	2001	07
2001-07	10kmE554N502	PRESERVED_SPECIMEN	902c8fe7-8f38-45b0-854e-c324fed36303	RU	1	0	2001	07
2001-06	10kmE269N175	PRESERVED_SPECIMEN	835852b2-f762-11e1-a439-00145eb45e9a	PT	1	0	2001	06
2001-06	10kmE269N175	PRESERVED_SPECIMEN	834c9918-f762-11e1-a439-00145eb45e9a	PT	1	0	2001	06
2001-06	10kmE325N310	HUMAN_OBSERVATION	36555a0c-8361-42c4-9f78-805816266f2e	GB	1	0	2001	06
2001-06	10kmE325N313	HUMAN_OBSERVATION	36555a0c-8361-42c4-9f78-805816266f2e	GB	1	0	2001	06
2001-06	10kmE339N233	HUMAN_OBSERVATION	2700f1e5-0f50-4f53-8810-67bb54852aae	FR	1	0	2001	06
2001-06	10kmE339N271	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	06
2001-06	10kmE343N245	HUMAN_OBSERVATION	2700f1e5-0f50-4f53-8810-67bb54852aae	FR	1	0	2001	06
2001-06	10kmE351N301	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	06
2001-06	10kmE370N335	HUMAN_OBSERVATION	36555a0c-8361-42c4-9f78-805816266f2e	GB	1	0	2001	06
2001-06	10kmE372N307	HUMAN_OBSERVATION	148a0e3f-1378-4aa5-8423-0ecdac6a5af8	FR	1	0	2001	06
2001-06	10kmE372N308	HUMAN_OBSERVATION	148a0e3f-1378-4aa5-8423-0ecdac6a5af8	FR	1	0	2001	06
2001-06	10kmE374N312	HUMAN_OBSERVATION	148a0e3f-1378-4aa5-8423-0ecdac6a5af8	FR	1	0	2001	06
2001-06	10kmE380N313	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2001	06
2001-06	10kmE406N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2001	06
2001-06	10kmE422N355	HUMAN_OBSERVATION	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	06
2001-06	10kmE433N367	HUMAN_OBSERVATION	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	06
2001-06	10kmE435N371	HUMAN_OBSERVATION	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	06
2001-06	10kmE440N389	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	06
2001-06	10kmE440N390	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	3	1	2001	06
2001-06	10kmE442N350	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	06
2001-06	10kmE442N356	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	06
2001-06	10kmE443N345	HUMAN_OBSERVATION	61459586-f762-11e1-a439-00145eb45e9a	DE	1	0	2001	06
2001-06	10kmE444N364	HUMAN_OBSERVATION	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	06
2001-06	10kmE444N364	PRESERVED_SPECIMEN	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	06
2001-06	10kmE446N357	HUMAN_OBSERVATION	8df9af24-1fbd-4699-a545-9a2867ff25fe	DK	1	0	2001	06
2001-06	10kmE450N359	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	06
2001-06	10kmE450N360	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	06
2001-06	10kmE453N358	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	06
2001-06	10kmE456N359	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	06
2001-06	10kmE477N353	HUMAN_OBSERVATION	39648a70-b461-11dc-bc42-b8a03c50a862	PL	1	0	2001	06
2001-06	10kmE482N405	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	06
2001-05	10kmE325N287	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	05
2001-05	10kmE338N273	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	05
2001-05	10kmE341N275	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	05
2001-05	10kmE373N309	HUMAN_OBSERVATION	148a0e3f-1378-4aa5-8423-0ecdac6a5af8	FR	1	0	2001	05
2001-05	10kmE375N221	HUMAN_OBSERVATION	557f6b7a-7d57-48e7-8648-804657aa30e3	FR	1	0	2001	05
2001-05	10kmE440N389	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2001	05
2001-04	10kmE263N175	HUMAN_OBSERVATION	7fe3eb5c-42bd-49d7-a30b-82c353ef6575	PT	2	0	2001	04
2001-04	10kmE323N292	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	04
2001-04	10kmE335N279	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	04
2001-04	10kmE340N276	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	04
2001-04	10kmE348N194	HUMAN_OBSERVATION	95e635d4-f762-11e1-a439-00145eb45e9a	ES	2	0	2001	04
2001-04	10kmE374N224	HUMAN_OBSERVATION	557f6b7a-7d57-48e7-8648-804657aa30e3	FR	1	0	2001	04
2001-04	10kmE374N312	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	04
2001-04	10kmE403N222	HUMAN_OBSERVATION	0d8cc344-d880-42ec-a200-40b4ad71affd	FR	1	0	2001	04
2001-03	10kmE323N293	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	03
2001-03	10kmE327N293	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	03
2001-03	10kmE350N197	HUMAN_OBSERVATION	95e635d4-f762-11e1-a439-00145eb45e9a	ES	1	0	2001	03
2001-02	10kmE350N301	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	2	0	2001	02
2001-01	10kmE323N291	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE325N293	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE326N285	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE328N166	PRESERVED_SPECIMEN	83504144-f762-11e1-a439-00145eb45e9a	ES	1	0	2001	01
2001-01	10kmE332N277	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	2	0	2001	01
2001-01	10kmE333N277	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE334N278	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE337N277	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE338N279	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE341N274	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE344N290	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE346N344	HUMAN_OBSERVATION	c3c56ab1-706c-4e7f-85f8-f6f860e203f2	GB	1	1	2001	01
2001-01	10kmE347N299	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE350N197	HUMAN_OBSERVATION	95e635d4-f762-11e1-a439-00145eb45e9a	ES	1	0	2001	01
2001-01	10kmE357N296	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	2	0	2001	01
2001-01	10kmE361N297	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2001	01
2001-01	10kmE426N205	HUMAN_OBSERVATION	23f9546d-6ad8-41d4-9c9b-3ecf864c15d0	FR	1	0	2001	01
2000-12	10kmE328N284	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2000	12
2000-12	10kmE329N294	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2000	12
2000-12	10kmE352N198	PRESERVED_SPECIMEN	834f1756-f762-11e1-a439-00145eb45e9a	ES	1	0	2000	12
2000-12	10kmE352N199	PRESERVED_SPECIMEN	a4b7c71e-fc73-434e-a008-d63c222179d0	ES	1	0	2000	12
2000-12	10kmE352N199	HUMAN_OBSERVATION	a4b7c71e-fc73-434e-a008-d63c222179d0	ES	3	0	2000	12
2000-11	10kmE339N274	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2000	11
2000-11	10kmE344N190	HUMAN_OBSERVATION	95e635d4-f762-11e1-a439-00145eb45e9a	ES	4	0	2000	11
2000-11	10kmE375N312	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2000	11
2000-11	10kmE376N313	HUMAN_OBSERVATION	75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d	FR	1	0	2000	11
2000-11	10kmE440N363	HUMAN_OBSERVATION	67fabcac-a638-40a6-9bea-aeca8aced9f1	DK	1	0	2000	11
2000-11	10kmE459N365	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2000	11
2000-10	10kmE346N346	HUMAN_OBSERVATION	c3c56ab1-706c-4e7f-85f8-f6f860e203f2	GB	1	1	2000	10
2000-10	10kmE351N198	HUMAN_OBSERVATION	95e635d4-f762-11e1-a439-00145eb45e9a	ES	1	0	2000	10
2000-10	10kmE351N198	HUMAN_OBSERVATION	a4b7c71e-fc73-434e-a008-d63c222179d0	ES	1	0	2000	10
2000-10	10kmE384N315	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2000	10
2000-10	10kmE384N316	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2000	10
2000-10	10kmE385N316	HUMAN_OBSERVATION	271c444f-f8d8-4986-b748-e7367755c0c1	BE	1	1	2000	10
2000-10	10kmE400N335	HUMAN_OBSERVATION	740df67d-5663-41a2-9d12-33ec33876c47	NL	3	0	2000	10
